-113.702477,	89.641098,	10.586083,
-113.695091,	89.112663,	10.597679,
-113.664146,	88.585091,	10.608923,
-113.609695,	88.059425,	10.619815,
-113.538605,	87.571938,	10.630356,
-113.445084,	87.050430,	10.641973,
-113.334694,	86.532242,	10.653130,
-113.207535,	86.017906,	10.663827,
-113.063759,	85.507973,	10.674066,
-112.903511,	85.002975,	10.683845,
-112.726952,	84.503441,	10.693165,
-112.534279,	84.009895,	10.702026,
-112.325684,	83.522873,	10.710428,
-112.101395,	83.042870,	10.718370,
-111.861649,	82.570404,	10.725854,
-111.606689,	82.105965,	10.732968,
-111.336792,	81.650047,	10.740047,
-111.052246,	81.203125,	10.747060,
-110.753334,	80.765678,	10.753975,
-110.440399,	80.338158,	10.760796,
-110.113739,	79.921013,	10.767520,
-109.773720,	79.514694,	10.774148,
-109.420692,	79.119637,	10.780681,
-109.055031,	78.736229,	10.787117,
-108.677116,	78.364899,	10.793458,
-108.287354,	78.006027,	10.799703,
-107.886147,	77.659996,	10.805852,
-107.473915,	77.327164,	10.811905,
-107.051109,	77.007896,	10.817863,
-106.618149,	76.702507,	10.823724,
-106.175522,	76.411331,	10.829490,
-105.750511,	76.142006,	10.836562,
-105.328171,	75.874367,	10.843485,
-104.905838,	75.606728,	10.850257,
-104.483498,	75.339088,	10.856880,
-104.061157,	75.071457,	10.863353,
-103.640503,	74.796066,	10.871544,
-103.224403,	74.495865,	10.880082,
-102.822784,	74.176567,	10.888327,
-102.436516,	73.838852,	10.896277,
-102.066437,	73.483475,	10.903934,
-101.713364,	73.111198,	10.911298,
-101.378052,	72.722839,	10.918368,
-101.061256,	72.319244,	10.925145,
-100.763641,	71.901291,	10.931627,
-100.485878,	71.469902,	10.937817,
-100.228554,	71.026009,	10.943712,
-99.992249,	70.570580,	10.949315,
-99.777466,	70.104614,	10.954623,
-99.584686,	69.629135,	10.959639,
-99.414314,	69.145157,	10.964360,
-99.266739,	68.653763,	10.968787,
-99.142258,	68.155998,	10.972921,
-99.041176,	67.652985,	10.976763,
-98.965668,	67.161079,	10.980207,
-98.911232,	66.650894,	10.983469,
-98.880684,	66.138725,	10.986438,
-98.873482,	65.633667,	10.988932,
-98.873482,	65.133667,	10.990678,
-98.873482,	64.633667,	10.992274,
-98.873482,	64.133667,	10.993721,
-98.873482,	63.633671,	10.995017,
-98.873482,	63.133671,	10.996164,
-98.873482,	62.633671,	10.997161,
-98.873482,	62.133671,	10.998009,
-98.873482,	61.633671,	10.998706,
-98.873482,	61.133671,	10.999253,
-98.873482,	60.633671,	10.999652,
-98.873482,	60.133671,	10.999900,
-98.873482,	59.633671,	10.999998,
-98.873482,	59.133011,	11.000000,
-98.873482,	58.633011,	11.000000,
-98.873482,	58.133011,	11.000000,
-98.873482,	57.633011,	10.999140,
-98.873482,	57.133011,	10.993987,
-98.873482,	56.633011,	10.984185,
-98.873482,	56.133011,	10.969734,
-98.873482,	55.633011,	10.950634,
-98.873482,	55.133011,	10.926884,
-98.873482,	54.633011,	10.898614,
-98.873482,	54.133011,	10.874216,
-98.873482,	53.633011,	10.858729,
-98.873482,	53.133011,	10.852153,
-98.873482,	52.633011,	10.854487,
-98.873482,	52.133011,	10.865732,
-98.873482,	51.633011,	10.885887,
-98.873482,	51.133011,	10.912967,
-98.873482,	50.633011,	10.940539,
-98.873482,	50.133011,	10.968111,
-98.873482,	49.633011,	10.995683,
-98.873970,	49.095928,	11.026011,
-98.878181,	48.593624,	11.056340,
-98.891197,	48.085861,	11.089427,
-98.917992,	47.595024,	11.124073,
-98.963501,	47.095917,	11.159917,
-99.027542,	46.598843,	11.195863,
-99.110039,	46.104492,	11.234058,
-99.210846,	45.613552,	11.275364,
-99.329842,	45.126705,	11.319777,
-99.466858,	44.644615,	11.367299,
-99.621719,	44.167957,	11.417931,
-99.794189,	43.697384,	11.471670,
-99.985046,	43.231125,	11.528519,
-100.188347,	42.776131,	11.583753,
-100.398445,	42.329548,	11.636711,
-100.628113,	41.853382,	11.691895,
-100.846123,	41.403645,	11.743995,
-101.064217,	40.953716,	11.797933,
-101.282318,	40.503792,	11.853711,
-101.504379,	40.046642,	11.917191,
-101.736938,	39.615078,	12.007341,
-101.997009,	39.199516,	12.101631,
-102.283485,	38.801697,	12.197958,
-102.595169,	38.423302,	12.294285,
-102.930748,	38.065926,	12.390252,
-103.288803,	37.731071,	12.480672,
-103.667824,	37.420147,	12.563839,
-104.066223,	37.134468,	12.639753,
-104.482307,	36.875240,	12.708415,
-104.914337,	36.643551,	12.769823,
-105.360497,	36.440376,	12.823979,
-105.818886,	36.266575,	12.870883,
-106.287590,	36.122875,	12.910533,
-106.764626,	36.009884,	12.942931,
-107.248299,	35.921764,	12.963628,
-107.757477,	35.834969,	12.978521,
-108.267380,	35.752434,	12.989515,
-108.777946,	35.674168,	12.996609,
-109.289146,	35.600182,	12.999802,
-109.800941,	35.530472,	13.000000,
-110.313316,	35.465038,	13.000000,
-110.826218,	35.403904,	13.000000,
-111.339615,	35.347065,	13.000000,
-111.853462,	35.294514,	13.000000,
-112.367729,	35.246273,	13.000000,
-112.882385,	35.202335,	13.000000,
-113.397400,	35.162697,	13.000000,
-113.912720,	35.127380,	13.000000,
-114.428314,	35.096371,	13.000000,
-114.944153,	35.069679,	13.000000,
-115.460205,	35.047302,	13.000000,
-115.976418,	35.029247,	13.000000,
-116.492760,	35.015507,	13.000000,
-117.009209,	35.006088,	13.000000,
-117.525711,	35.000996,	13.000000,
-118.052986,	35.000000,	13.000000,
-118.552986,	35.000000,	13.000000,
-119.052986,	35.000000,	13.000000,
-119.552986,	35.000000,	13.000000,
-120.052986,	35.000000,	13.000000,
-120.552986,	35.000000,	13.000000,
-121.052986,	35.000000,	13.000000,
-121.552986,	35.000000,	13.000000,
-122.050003,	35.000000,	13.000000,
-122.550003,	35.000000,	13.000000,
-123.050003,	35.000000,	13.000000,
-123.550003,	35.000000,	13.000000,
-124.050003,	35.000000,	13.000000,
-124.550003,	35.000000,	13.000000,
-125.050003,	35.000000,	13.000000,
-125.550003,	35.000000,	13.000000,
-126.050003,	35.000000,	13.000000,
-126.949249,	34.977516,	13.000000,
-127.829842,	34.799015,	13.000000,
-128.657425,	34.449123,	13.000000,
-129.398972,	33.941792,	13.000000,
-130.024963,	33.297245,	13.000000,
-130.510437,	32.541183,	13.000000,
-130.836014,	31.703745,	13.000000,
-130.988724,	30.818317,	13.000000,
-130.962494,	29.920200,	13.000000,
-130.758347,	29.045198,	13.000000,
-130.384445,	28.228193,	13.000000,
-129.855682,	27.501759,	13.000000,
-129.193115,	26.894854,	13.000000,
-128.423218,	26.431675,	13.000000,
-127.576622,	26.130688,	13.000000,
-126.687111,	26.003893,	13.000000,
-126.170799,	26.000000,	13.000000,
-125.670799,	26.000000,	13.000000,
-125.170799,	26.000000,	13.000000,
-124.670799,	26.000000,	13.000000,
-124.170799,	26.000000,	13.000000,
-123.670799,	26.000000,	13.000000,
-123.170799,	26.000000,	13.000000,
-122.670799,	26.000000,	13.000000,
-122.170799,	26.000000,	13.000000,
-121.650002,	26.000000,	13.000000,
-121.150002,	26.000000,	13.000000,
-120.650002,	26.000000,	13.000000,
-120.150002,	26.000000,	13.000001,
-119.650002,	26.000000,	13.001431,
-119.150002,	26.000000,	13.005568,
-118.650002,	26.000000,	13.012411,
-118.150002,	26.000000,	13.021960,
-117.650002,	26.000000,	13.034216,
-117.150002,	26.000000,	13.049178,
-116.650002,	26.000000,	13.066847,
-116.150002,	26.000000,	13.087222,
-115.650002,	26.000000,	13.110304,
-115.150002,	26.000000,	13.136092,
-114.650002,	26.000000,	13.164587,
-114.150002,	26.000000,	13.194948,
-113.650002,	26.000000,	13.225279,
-113.150002,	26.000000,	13.254834,
-112.650002,	26.000000,	13.283472,
-112.150002,	26.000000,	13.311194,
-111.650002,	26.000000,	13.337999,
-111.150002,	26.000000,	13.363890,
-110.650002,	26.000000,	13.388863,
-110.150002,	26.000000,	13.412920,
-109.650002,	26.000000,	13.436061,
-109.150002,	26.000000,	13.458286,
-108.650002,	26.000000,	13.479594,
-108.150002,	26.000000,	13.500007,
-107.650002,	26.000000,	13.520130,
-107.150002,	26.000000,	13.540255,
-106.650002,	26.000000,	13.560378,
-106.150002,	26.000000,	13.580502,
-105.650002,	26.000000,	13.600626,
-105.150002,	26.000000,	13.620749,
-104.650002,	26.000000,	13.640874,
-104.150002,	26.000000,	13.660997,
-103.650002,	26.000000,	13.681121,
-103.150002,	26.000000,	13.701245,
-102.650002,	26.000000,	13.721369,
-102.150002,	26.000000,	13.741492,
-101.650002,	26.000000,	13.761617,
-101.150002,	26.000000,	13.781740,
-100.650002,	26.000000,	13.801864,
-100.150002,	26.000000,	13.821988,
-99.648201,	26.000000,	13.842184,
-99.148201,	26.000000,	13.862309,
-98.648201,	26.000000,	13.882432,
-98.148201,	26.000000,	13.902555,
-97.648201,	26.000000,	13.922680,
-97.148201,	26.000000,	13.942803,
-96.648201,	26.000000,	13.962927,
-96.148201,	26.000000,	13.983051,
-95.648201,	26.000000,	14.003175,
-95.148201,	26.000000,	14.023299,
-94.648201,	26.000000,	14.043423,
-94.148201,	26.000000,	14.063546,
-93.648201,	26.000000,	14.083671,
-93.148201,	26.000000,	14.103725,
-92.648201,	26.000000,	14.123209,
-92.148201,	26.000000,	14.142017,
-91.648201,	26.000000,	14.160151,
-91.148201,	26.000000,	14.177610,
-90.648201,	26.000000,	14.194395,
-90.148201,	26.000000,	14.210505,
-89.648201,	26.000000,	14.225941,
-89.148201,	26.000000,	14.240702,
-88.648201,	26.000000,	14.254788,
-88.148201,	26.000000,	14.268200,
-87.648201,	26.000000,	14.280937,
-87.148201,	26.000000,	14.293000,
-86.648201,	26.000000,	14.304388,
-86.148201,	26.000000,	14.315102,
-85.648201,	26.000000,	14.325141,
-85.148201,	26.000000,	14.334505,
-84.648201,	26.000000,	14.343196,
-84.148201,	26.000000,	14.351211,
-83.648193,	26.000000,	14.358552,
-83.148193,	26.000000,	14.365218,
-82.648193,	26.000000,	14.371209,
-82.148193,	26.000000,	14.376527,
-81.648193,	26.000000,	14.381169,
-81.148193,	26.000000,	14.385137,
-80.648193,	26.000000,	14.388564,
-80.148193,	26.000000,	14.391946,
-79.648193,	26.000000,	14.395155,
-79.148193,	26.000000,	14.397325,
-78.648193,	26.000000,	14.398334,
-78.148193,	26.000000,	14.398181,
-77.648193,	26.000000,	14.396868,
-77.148193,	26.000000,	14.394394,
-76.648193,	26.000000,	14.390759,
-76.148193,	26.000000,	14.385962,
-75.648193,	26.000000,	14.380006,
-75.148193,	26.000000,	14.372889,
-74.648193,	26.000000,	14.364610,
-74.148193,	26.000000,	14.355170,
-73.648193,	26.000000,	14.344569,
-73.148193,	26.000000,	14.332808,
-72.648193,	26.000000,	14.319886,
-72.148193,	26.000000,	14.305802,
-71.648193,	26.000000,	14.290559,
-71.148193,	26.000000,	14.274154,
-70.648193,	26.000000,	14.256588,
-70.148193,	26.000000,	14.237861,
-69.622192,	26.001284,	14.218441,
-69.122139,	26.004766,	14.198962,
-68.622154,	26.008249,	14.179517,
-68.122169,	26.011734,	14.160104,
-67.622177,	26.015217,	14.140724,
-67.122192,	26.018700,	14.121378,
-66.622200,	26.022184,	14.102065,
-66.122215,	26.025667,	14.082785,
-65.622231,	26.029150,	14.063538,
-65.122238,	26.032633,	14.044324,
-64.622253,	26.036118,	14.025144,
-64.122261,	26.039600,	14.005996,
-63.622280,	26.043083,	13.986881,
-63.122292,	26.046568,	13.967800,
-62.622303,	26.050051,	13.948752,
-62.122318,	26.053534,	13.929737,
-61.622330,	26.057018,	13.910755,
-61.122341,	26.060501,	13.891807,
-60.622353,	26.063984,	13.872891,
-60.122364,	26.067469,	13.854009,
-59.622379,	26.070951,	13.835159,
-59.122387,	26.074434,	13.816343,
-58.622402,	26.077917,	13.797552,
-58.122414,	26.081402,	13.778762,
-57.622425,	26.084885,	13.759971,
-57.122437,	26.088367,	13.741180,
-56.622448,	26.091852,	13.722456,
-56.122463,	26.095335,	13.703833,
-55.622475,	26.098818,	13.685209,
-55.122486,	26.102303,	13.666586,
-54.622498,	26.105785,	13.647963,
-54.122509,	26.109268,	13.629338,
-53.589470,	26.111540,	13.609488,
-53.044056,	26.128704,	13.596451,
-52.500134,	26.172525,	13.583415,
-51.959007,	26.242901,	13.570378,
-51.421970,	26.339661,	13.557342,
-50.890308,	26.462574,	13.544306,
-50.365295,	26.611347,	13.531281,
-49.848190,	26.785624,	13.518308,
-49.340229,	26.984985,	13.505387,
-48.842625,	27.208954,	13.492519,
-48.356571,	27.456995,	13.479705,
-47.883236,	27.728516,	13.466945,
-47.423744,	28.022865,	13.454236,
-46.979206,	28.339338,	13.441582,
-46.550678,	28.677176,	13.428980,
-46.139187,	29.035570,	13.416432,
-45.745720,	29.413664,	13.403937,
-45.371220,	29.810555,	13.391308,
-45.016582,	30.225285,	13.377628,
-44.682652,	30.656866,	13.362763,
-44.370235,	31.104267,	13.346712,
-44.080082,	31.566414,	13.329474,
-43.812874,	32.042202,	13.311051,
-43.569260,	32.530487,	13.291442,
-43.349823,	33.030106,	13.270647,
-43.155090,	33.539860,	13.248666,
-42.985523,	34.058529,	13.225498,
-42.841530,	34.584873,	13.201145,
-42.723457,	35.117630,	13.176007,
-42.631588,	35.655521,	13.150850,
-42.566135,	36.197266,	13.125693,
-42.527260,	36.741566,	13.100536,
-42.515030,	37.263668,	13.076480,
-42.528381,	37.809189,	13.051323,
-42.568401,	38.353405,	13.026166,
-42.634991,	38.895012,	13.001009,
-42.727993,	39.432713,	12.975852,
-42.847187,	39.965218,	12.950694,
-42.992287,	40.491257,	12.924813,
-43.162941,	41.009567,	12.897543,
-43.358746,	41.518913,	12.868884,
-43.579235,	42.018066,	12.838837,
-43.823875,	42.505840,	12.807401,
-44.092079,	42.981068,	12.774575,
-44.383209,	43.442604,	12.740362,
-44.696564,	43.889343,	12.704760,
-45.031399,	44.320225,	12.667768,
-45.386909,	44.734207,	12.629389,
-45.762241,	45.130310,	12.589693,
-46.156502,	45.507572,	12.549811,
-46.568745,	45.865105,	12.510424,
-46.997982,	46.202042,	12.471551,
-47.443188,	46.517574,	12.433193,
-47.903294,	46.810959,	12.395350,
-48.377197,	47.081482,	12.358021,
-48.863773,	47.328503,	12.321206,
-49.361843,	47.551426,	12.284906,
-49.870224,	47.749718,	12.249121,
-50.387695,	47.922909,	12.213849,
-50.913021,	48.070576,	12.179092,
-51.444939,	48.192375,	12.144582,
-51.982178,	48.288002,	12.110071,
-52.523453,	48.357243,	12.075561,
-53.067467,	48.399921,	12.041050,
-53.612915,	48.415932,	12.006539,
-54.117432,	48.416069,	11.958749,
-54.617432,	48.416069,	11.909448,
-55.117432,	48.416069,	11.860147,
-55.617432,	48.416069,	11.810845,
-56.117432,	48.416069,	11.761544,
-56.617432,	48.416069,	11.712243,
-57.117447,	48.416065,	11.662942,
-57.617447,	48.416065,	11.613642,
-58.117447,	48.416061,	11.564341,
-58.617447,	48.416061,	11.515039,
-59.117447,	48.416058,	11.465738,
-59.617447,	48.416058,	11.416437,
-60.117447,	48.416054,	11.367136,
-60.617447,	48.416054,	11.317835,
-61.117447,	48.416050,	11.268534,
-61.617447,	48.416050,	11.219234,
-62.117447,	48.416046,	11.169932,
-62.617447,	48.416046,	11.120631,
-63.117447,	48.416042,	11.071330,
-63.617447,	48.416039,	11.022029,
-64.117447,	48.416039,	10.972728,
-64.617447,	48.416035,	10.923427,
-65.117447,	48.416035,	10.874125,
-65.617447,	48.416031,	10.824825,
-66.117447,	48.416031,	10.775488,
-66.617447,	48.416027,	10.725488,
-67.117447,	48.416027,	10.674593,
-67.617447,	48.416023,	10.622807,
-68.117447,	48.416023,	10.570127,
-68.617447,	48.416019,	10.516553,
-69.117447,	48.416019,	10.462087,
-69.617447,	48.416016,	10.406727,
-70.117447,	48.416012,	10.350756,
-70.635124,	48.415924,	10.294765,
-71.159782,	48.398838,	10.261170,
-71.682663,	48.352283,	10.227576,
-72.202095,	48.276405,	10.193982,
-72.716438,	48.171440,	10.160388,
-73.224068,	48.037720,	10.126794,
-73.723373,	47.875675,	10.093199,
-74.212784,	47.685814,	10.059605,
-74.690735,	47.468735,	10.026011,
-75.155739,	47.225124,	9.992416,
-75.606308,	46.955757,	9.958822,
-76.041008,	46.661484,	9.925228,
-76.458481,	46.343239,	9.891633,
-76.857407,	46.002022,	9.858039,
-77.236511,	45.638916,	9.824445,
-77.594604,	45.255066,	9.790851,
-77.930542,	44.851696,	9.757257,
-78.240074,	44.440357,	9.712464,
-78.532303,	44.032387,	9.673270,
-78.829147,	43.574505,	9.634462,
-79.103249,	43.102654,	9.597036,
-79.353920,	42.617958,	9.561041,
-79.580597,	42.121582,	9.526477,
-79.782722,	41.614712,	9.493345,
-79.959808,	41.098560,	9.461646,
-80.111435,	40.574364,	9.431377,
-80.237236,	40.043377,	9.402541,
-80.336914,	39.506878,	9.375136,
-80.410233,	38.966141,	9.349163,
-80.457016,	38.422466,	9.324620,
-80.477142,	37.877151,	9.300746,
-80.478004,	37.377430,	9.270051,
-80.478004,	36.886669,	9.236592,
-80.478004,	36.386669,	9.202486,
-80.478004,	35.886669,	9.168380,
-80.478004,	35.386669,	9.134274,
-80.478004,	34.886669,	9.100167,
-80.478004,	34.386669,	9.066061,
-80.478004,	33.886669,	9.032109,
-80.478004,	33.386669,	8.999573,
-80.478004,	32.886669,	8.968729,
-80.478004,	32.386669,	8.939577,
-80.478004,	31.886667,	8.912117,
-80.478004,	31.386667,	8.886349,
-80.478004,	30.886667,	8.862273,
-80.478004,	30.386667,	8.839889,
-80.478004,	29.886667,	8.819198,
-80.478004,	29.386667,	8.800198,
-80.478004,	28.886667,	8.782890,
-80.478004,	28.386667,	8.767275,
-80.478004,	27.886667,	8.753351,
-80.478004,	27.386667,	8.741119,
-80.478004,	26.886667,	8.730580,
-80.478004,	26.386667,	8.721733,
-80.478004,	25.886667,	8.714579,
-80.478004,	25.386667,	8.708513,
-80.478004,	24.886667,	8.702470,
-80.478004,	24.386667,	8.696425,
-80.477997,	23.886667,	8.690432,
-80.477997,	23.386667,	8.686072,
-80.477997,	22.886667,	8.684110,
-80.477997,	22.386667,	8.684544,
-80.477997,	21.886667,	8.687373,
-80.477997,	21.386667,	8.692599,
-80.477997,	20.886667,	8.700221,
-80.477997,	20.386667,	8.710239,
-80.477997,	19.886667,	8.722653,
-80.477997,	19.386667,	8.737464,
-80.477997,	18.886667,	8.754671,
-80.477997,	18.386667,	8.774273,
-80.477997,	17.886667,	8.796272,
-80.477997,	17.386667,	8.820667,
-80.477997,	16.886667,	8.847458,
-80.477997,	16.386667,	8.876645,
-80.477997,	15.886668,	8.908229,
-80.477997,	15.386668,	8.941750,
-80.477997,	14.886668,	8.975444,
-80.477997,	14.386668,	9.009139,
-80.477997,	13.886668,	9.042833,
-80.477997,	13.386668,	9.076528,
-80.477997,	12.886668,	9.110223,
-80.477997,	12.386668,	9.143917,
-80.477997,	11.859636,	9.179409,
-80.477997,	11.359636,	9.213104,
-80.477997,	10.859636,	9.246799,
-80.477997,	10.359636,	9.280497,
-80.477997,	9.859636,	9.314239,
-80.477760,	9.344921,	9.348033,
-80.466682,	8.793921,	9.375106,
-80.431343,	8.274504,	9.395433,
-80.357498,	7.710655,	9.415780,
-80.245941,	7.153014,	9.436145,
-80.097206,	6.604123,	9.456530,
-79.911942,	6.066458,	9.476933,
-79.691002,	5.542445,	9.497355,
-79.435371,	5.034453,	9.517797,
-79.146194,	4.544772,	9.538258,
-78.824799,	4.075613,	9.558734,
-78.473953,	3.630655,	9.578796,
-78.139267,	3.254753,	9.597993,
-77.771553,	2.875797,	9.622241,
-77.406342,	2.513381,	9.647677,
-77.016220,	2.150141,	9.666115,
-76.593407,	1.797924,	9.680979,
-76.133537,	1.463374,	9.694976,
-75.652237,	1.160460,	9.708108,
-75.151680,	0.890546,	9.720372,
-74.634140,	0.654853,	9.731771,
-74.101929,	0.454445,	9.742302,
-73.557472,	0.290225,	9.751967,
-73.003204,	0.162936,	9.760794,
-72.441650,	0.073152,	9.769377,
-71.891975,	0.022023,	9.777959,
-71.355972,	0.002234,	9.787972,
-70.844765,	0.000000,	9.800846,
-70.344765,	0.000000,	9.815151,
-69.849998,	0.000000,	9.829306,
-69.349998,	0.000000,	9.843610,
-68.849998,	0.000000,	9.857915,
-68.349998,	0.000000,	9.872219,
-67.849998,	0.000000,	9.886523,
-67.349998,	0.000000,	9.900828,
-66.849998,	0.000000,	9.914991,
-66.349998,	0.000000,	9.928173,
-65.849998,	0.000000,	9.940232,
-65.349998,	0.000000,	9.951169,
-64.849998,	0.000000,	9.960983,
-64.349998,	0.000000,	9.969676,
-63.849998,	0.000000,	9.977246,
-63.349998,	0.000000,	9.983694,
-62.849998,	0.000000,	9.989019,
-62.349998,	0.000000,	9.993222,
-61.849998,	0.000000,	9.996304,
-61.349998,	0.000000,	9.998262,
-60.849998,	0.000000,	9.999099,
-60.349998,	0.000000,	9.999223,
-59.849998,	0.000000,	9.999331,
-59.349998,	0.000000,	9.999432,
-58.849998,	0.000000,	9.999524,
-58.349998,	0.000000,	9.999608,
-57.849998,	0.000000,	9.999684,
-57.349998,	0.000000,	9.999752,
-56.849998,	0.000000,	9.999811,
-56.349998,	0.000000,	9.999863,
-55.849998,	0.000000,	9.999906,
-55.349998,	0.000000,	9.999941,
-54.849998,	0.000000,	9.999968,
-54.349998,	0.000000,	9.999987,
-53.849998,	0.000000,	9.999997,
-53.349998,	0.000000,	10.000000,
-52.849998,	0.000000,	10.000000,
-52.349998,	0.000000,	10.000000,
-51.849998,	0.000000,	10.000000,
-51.349998,	0.000000,	10.000000,
-50.849998,	0.000000,	10.000000,
-50.349998,	0.000000,	10.000000,
